1,20,6,1102,1103,1099,95988,39988891,4.998611375
1,20,6,1102,1103,1097,96067,39988893,4.998611625
1,20,6,1102,1103,1096,96053,39988890,4.99861125
1,40,6,1102,1103,1101,94682,39988891,4.998611375
1,40,6,1102,1103,1102,94654,39988891,4.998611375
1,40,6,1102,1103,1102,94684,39988892,4.9986115
1,40,6,1102,1103,1102,94704,39988895,4.998611875
1,40,6,1102,1103,1100,94670,39988892,4.9986115
1,60,6,1102,1103,1102,92951,39988893,4.998611625
1,60,6,1102,1103,1100,92955,39988894,4.99861175
1,60,6,1102,1103,1102,92965,39988894,4.99861175
1,60,6,1102,1103,1102,92961,39988893,4.998611625
1,60,6,1102,1103,1100,92945,39988894,4.99861175
1,80,6,1102,1101,1037,92311,39988892,4.9986115
1,80,6,1102,1092,1046,91567,39988894,4.99861175
1,80,6,1102,1097,1050,91979,39988895,4.998611875
1,80,6,1102,1098,1039,92075,39988895,4.998611875
1,80,6,1102,1097,1041,91988,39988894,4.99861175
1,0,8,1102,1103,1071,95828,39988894,4.99861175
1,0,8,1102,1103,1079,95795,39988892,4.9986115
1,0,8,1102,1103,1070,95802,39988895,4.998611875
1,0,8,1102,1103,1072,95805,39988895,4.998611875
1,0,8,1102,1103,1076,95781,39988895,4.998611875
1,20,8,1102,1103,1100,94116,39988894,4.99861175
1,20,8,1102,1103,1100,94097,39988894,4.99861175
1,20,8,1102,1103,1100,94111,39988897,4.998612125
1,20,8,1102,1103,1100,94138,39988897,4.998612125
1,20,8,1102,1103,1099,94127,39988897,4.998612125
1,40,8,1102,1103,1101,92751,39988897,4.998612125
1,40,8,1102,1103,1101,92775,39988897,4.998612125
1,40,8,1102,1103,1101,92695,39988897,4.998612125
1,40,8,1102,1103,1100,92771,39988896,4.998612
1,40,8,1102,1103,1100,92735,39988896,4.998612
1,60,8,1102,1103,1101,91062,39988898,4.99861225
1,60,8,1102,1103,1101,91086,39988897,4.998612125
1,60,8,1102,1103,1102,91043,39988899,4.998612375
1,60,8,1102,1103,1101,91033,39988897,4.998612125
1,60,8,1102,1103,1100,91055,39988896,4.998612
1,80,8,1102,1098,1047,90135,39988899,4.998612375
1,80,8,1102,1095,1047,89871,39988897,4.998612125
1,80,8,1102,1095,1040,89895,39988898,4.99861225
1,80,8,1102,1093,1042,89734,39988899,4.998612375
1,80,8,1102,1096,1040,89978,39988898,4.99861225
2,0,8,2340,2029,99,175107,39968901,4.996112625
2,20,8,2340,2329,2055,196730,39985997,4.998249625
2,40,8,2340,2341,2311,195190,39985992,4.998249
2,60,8,2340,2341,2334,192449,39985929,4.998241125
2,80,8,2340,2323,2257,190773,39985994,4.99824925
2,100,8,2340,2331,2270,191344,39985993,4.998249125
3,0,8,4681,1178,0,101632,39934729,4.991841125
3,20,8,4681,3776,34,319707,39994538,4.99931725
3,40,8,4681,4290,1095,359274,39994536,4.999317
3,60,8,4681,4396,2353,364206,39994536,4.999317
3,80,8,4681,4493,3107,371101,39994536,4.999317
3,100,8,4681,4563,3511,375039,39994535,4.999316875
5,0,8,4681,438,0,37724,39584426,4.94805325
5,20,8,4681,2323,0,196201,39994537,4.999317125
5,40,8,4681,3540,0,295922,39994537,4.999317125
5,60,8,4681,4216,12,346619,39994534,4.99931675
5,80,8,4681,4415,118,361944,39994535,4.999316875
5,100,8,4681,4334,39,356510,39994536,4.999317
4,0,8,2340,1686,0,144236,39985906,4.99823825
4,20,8,2340,2235,75,187635,39968902,4.99611275
4,40,8,2340,2316,593,192685,39985992,4.998249
4,60,8,2340,2332,1506,191048,39985902,4.99823775
4,80,8,2340,2327,1635,190264,39986010,4.99825125
4,100,8,2340,2326,1656,190228,39985996,4.9982495
